pollster,sample_size,numeric_grade,pollscore,transparency_score,end_date,party,answer,pct
Leger,786,2,0,9,2024-07-28,GRE,Stein,1
Big Data Poll,3097,1.1,0.2,7,2024-07-28,DEM,Harris,49.4
Big Data Poll,3097,1.1,0.2,7,2024-07-28,REP,Trump,50.6
Big Data Poll,2919,1.1,0.2,7,2024-07-28,DEM,Harris,49.5
Big Data Poll,2919,1.1,0.2,7,2024-07-28,REP,Trump,50.5
Big Data Poll,3097,1.1,0.2,7,2024-07-28,DEM,Harris,46.2
Big Data Poll,3097,1.1,0.2,7,2024-07-28,REP,Trump,47.2
Big Data Poll,2919,1.1,0.2,7,2024-07-28,DEM,Harris,47.2
Big Data Poll,2919,1.1,0.2,7,2024-07-28,REP,Trump,47.9
Big Data Poll,3097,1.1,0.2,7,2024-07-28,DEM,Harris,44.8
Big Data Poll,3097,1.1,0.2,7,2024-07-28,REP,Trump,45.6
Big Data Poll,3097,1.1,0.2,7,2024-07-28,IND,Kennedy,5.9
Big Data Poll,2919,1.1,0.2,7,2024-07-28,DEM,Harris,45.8
Big Data Poll,2919,1.1,0.2,7,2024-07-28,REP,Trump,46.4
Big Data Poll,2919,1.1,0.2,7,2024-07-28,IND,Kennedy,5.5
Big Data Poll,3097,1.1,0.2,7,2024-07-28,DEM,Harris,43
Big Data Poll,3097,1.1,0.2,7,2024-07-28,REP,Trump,43.8
Big Data Poll,3097,1.1,0.2,7,2024-07-28,IND,Kennedy,5.8
Big Data Poll,3097,1.1,0.2,7,2024-07-28,LIB,Oliver,1.1
Big Data Poll,3097,1.1,0.2,7,2024-07-28,IND,West,1.2
Big Data Poll,3097,1.1,0.2,7,2024-07-28,GRE,Stein,0.8
Big Data Poll,2919,1.1,0.2,7,2024-07-28,DEM,Harris,44.2
Big Data Poll,2919,1.1,0.2,7,2024-07-28,REP,Trump,44.7
Big Data Poll,2919,1.1,0.2,7,2024-07-28,IND,Kennedy,5.5
Big Data Poll,2919,1.1,0.2,7,2024-07-28,LIB,Oliver,1
Big Data Poll,2919,1.1,0.2,7,2024-07-28,IND,West,1.2
Big Data Poll,2919,1.1,0.2,7,2024-07-28,GRE,Stein,0.8
Florida Atlantic University/Mainstreet Research,997,NA,NA,6,2024-07-27,DEM,Harris,46
Florida Atlantic University/Mainstreet Research,997,NA,NA,6,2024-07-27,REP,Trump,46
Florida Atlantic University/Mainstreet Research,952,NA,NA,6,2024-07-27,DEM,Harris,48
Florida Atlantic University/Mainstreet Research,952,NA,NA,6,2024-07-27,REP,Trump,46
Florida Atlantic University/Mainstreet Research,997,NA,NA,6,2024-07-27,DEM,Harris,43
Florida Atlantic University/Mainstreet Research,997,NA,NA,6,2024-07-27,REP,Trump,42
Florida Atlantic University/Mainstreet Research,997,NA,NA,6,2024-07-27,IND,Kennedy,9
Florida Atlantic University/Mainstreet Research,952,NA,NA,6,2024-07-27,DEM,Harris,44
Florida Atlantic University/Mainstreet Research,952,NA,NA,6,2024-07-27,REP,Trump,43
Florida Atlantic University/Mainstreet Research,952,NA,NA,6,2024-07-27,IND,Kennedy,8
Morning Consult,4000,1.9,-0.3,3,2024-07-27,DEM,Harris,47
Morning Consult,4000,1.9,-0.3,3,2024-07-27,REP,Trump,45
Morning Consult,9986,1.9,-0.3,3,2024-07-27,DEM,Harris,48
Morning Consult,9986,1.9,-0.3,3,2024-07-27,REP,Trump,46
Morning Consult,4000,1.9,-0.3,3,2024-07-26,DEM,Harris,46
Morning Consult,4000,1.9,-0.3,3,2024-07-26,REP,Trump,45
Morning Consult,9918,1.9,-0.3,3,2024-07-26,DEM,Harris,48
Morning Consult,9918,1.9,-0.3,3,2024-07-26,REP,Trump,46
Clarity,995,1.6,-0.2,1,2024-07-26,DEM,Harris,48
Clarity,995,1.6,-0.2,1,2024-07-26,REP,Trump,47
Clarity,995,1.6,-0.2,1,2024-07-26,DEM,Harris,50
Clarity,995,1.6,-0.2,1,2024-07-26,REP,Vance,39
Ipsos,1238,2.8,-0.9,9.5,2024-07-25,DEM,Harris,38
Ipsos,1238,2.8,-0.9,9.5,2024-07-25,REP,Trump,38
Ipsos,1238,2.8,-0.9,9.5,2024-07-25,IND,Kennedy,4
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,DEM,Harris,45
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,REP,Trump,44
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,IND,Kennedy,4
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,IND,West,1
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,GRE,Stein,1
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,LIB,Oliver,0
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,DEM,Harris,47
Fabrizio/GBAO,1000,NA,NA,6,2024-07-25,REP,Trump,49
AtlasIntel,1980,2.7,-0.8,6,2024-07-25,DEM,Harris,48
AtlasIntel,1980,2.7,-0.8,6,2024-07-25,REP,Trump,50.1
AtlasIntel,1980,2.7,-0.8,6,2024-07-25,DEM,Harris,46.1
AtlasIntel,1980,2.7,-0.8,6,2024-07-25,REP,Trump,47.7
AtlasIntel,1980,2.7,-0.8,6,2024-07-25,IND,Kennedy,4.5
AtlasIntel,1980,2.7,-0.8,6,2024-07-25,IND,West,0.2
Angus Reid,1743,2,-0.1,6,2024-07-25,DEM,Harris,44
Angus Reid,1743,2,-0.1,6,2024-07-25,REP,Trump,42
Morning Consult,4000,1.9,-0.3,3,2024-07-25,DEM,Harris,46
Morning Consult,4000,1.9,-0.3,3,2024-07-25,REP,Trump,45
Morning Consult,10054,1.9,-0.3,3,2024-07-25,DEM,Harris,48
Morning Consult,10054,1.9,-0.3,3,2024-07-25,REP,Trump,46
HarrisX,3013,1.5,-0.1,6,2024-07-25,DEM,Harris,49
HarrisX,3013,1.5,-0.1,6,2024-07-25,REP,Trump,51
HarrisX,2472,1.5,-0.1,6,2024-07-25,DEM,Harris,49
HarrisX,2472,1.5,-0.1,6,2024-07-25,REP,Trump,51
HarrisX,3013,1.5,-0.1,6,2024-07-25,DEM,Harris,44
HarrisX,3013,1.5,-0.1,6,2024-07-25,REP,Trump,45
HarrisX,3013,1.5,-0.1,6,2024-07-25,IND,Kennedy,11
HarrisX,2472,1.5,-0.1,6,2024-07-25,DEM,Harris,45
HarrisX,2472,1.5,-0.1,6,2024-07-25,REP,Trump,47
HarrisX,2472,1.5,-0.1,6,2024-07-25,IND,Kennedy,8
HarrisX,3013,1.5,-0.1,6,2024-07-25,DEM,Harris,44
HarrisX,3013,1.5,-0.1,6,2024-07-25,REP,Trump,44
HarrisX,3013,1.5,-0.1,6,2024-07-25,IND,Kennedy,10
HarrisX,3013,1.5,-0.1,6,2024-07-25,IND,West,1
HarrisX,3013,1.5,-0.1,6,2024-07-25,GRE,Stein,1
HarrisX,2472,1.5,-0.1,6,2024-07-25,DEM,Harris,45
HarrisX,2472,1.5,-0.1,6,2024-07-25,REP,Trump,46
HarrisX,2472,1.5,-0.1,6,2024-07-25,IND,Kennedy,8
HarrisX,2472,1.5,-0.1,6,2024-07-25,IND,West,1
HarrisX,2472,1.5,-0.1,6,2024-07-25,GRE,Stein,1
McLaughlin,1700,0.5,1.6,4,2024-07-25,DEM,Biden,37.7
McLaughlin,1700,0.5,1.6,4,2024-07-25,REP,Trump,42.1
McLaughlin,1700,0.5,1.6,4,2024-07-25,IND,Kennedy,7.6
McLaughlin,1700,0.5,1.6,4,2024-07-25,GRE,Stein,2.1
McLaughlin,1700,0.5,1.6,4,2024-07-25,LIB,Oliver,2.1
Big Village,2016,1.2,1.7,9,2024-07-24,DEM,Harris,37.6
Big Village,2016,1.2,1.7,9,2024-07-24,REP,Trump,38.2
Big Village,2016,1.2,1.7,9,2024-07-24,IND,Kennedy,6.7
Big Village,2016,1.2,1.7,9,2024-07-24,IND,West,1.2
Big Village,2016,1.2,1.7,9,2024-07-24,GRE,Stein,1.4
Big Village,1687,1.2,1.7,9,2024-07-24,DEM,Harris,40.5
Big Village,1687,1.2,1.7,9,2024-07-24,REP,Trump,41.6
Big Village,1687,1.2,1.7,9,2024-07-24,IND,Kennedy,7
Big Village,1687,1.2,1.7,9,2024-07-24,IND,West,1.2
Big Village,1687,1.2,1.7,9,2024-07-24,GRE,Stein,1.5
Big Village,1492,1.2,1.7,9,2024-07-24,DEM,Harris,42.7
Big Village,1492,1.2,1.7,9,2024-07-24,REP,Trump,44.3
Big Village,1492,1.2,1.7,9,2024-07-24,IND,Kennedy,5.6
Big Village,1492,1.2,1.7,9,2024-07-24,IND,West,1.1
Big Village,1492,1.2,1.7,9,2024-07-24,GRE,Stein,1.4
Morning Consult,11297,1.9,-0.3,3,2024-07-24,DEM,Harris,46
Morning Consult,11297,1.9,-0.3,3,2024-07-24,REP,Trump,45
Morning Consult,9850,1.9,-0.3,3,2024-07-24,DEM,Harris,47
Morning Consult,9850,1.9,-0.3,3,2024-07-24,REP,Trump,46
Change Research,2137,1.4,0.6,5,2024-07-24,DEM,Harris,46
Change Research,2137,1.4,0.6,5,2024-07-24,REP,Trump,46
Siena/NYT,1142,3,-1.5,9,2024-07-24,DEM,Harris,46
Siena/NYT,1142,3,-1.5,9,2024-07-24,REP,Trump,48
Siena/NYT,1142,3,-1.5,9,2024-07-24,DEM,Harris,47
Siena/NYT,1142,3,-1.5,9,2024-07-24,REP,Trump,48
Siena/NYT,1142,3,-1.5,9,2024-07-24,DEM,Harris,42
Siena/NYT,1142,3,-1.5,9,2024-07-24,REP,Trump,42
Siena/NYT,1142,3,-1.5,9,2024-07-24,IND,Kennedy,6
Siena/NYT,1142,3,-1.5,9,2024-07-24,GRE,Stein,0
Siena/NYT,1142,3,-1.5,9,2024-07-24,IND,West,0
Siena/NYT,1142,3,-1.5,9,2024-07-24,LIB,Oliver,0
Siena/NYT,1142,3,-1.5,9,2024-07-24,DEM,Harris,44
Siena/NYT,1142,3,-1.5,9,2024-07-24,REP,Trump,43
Siena/NYT,1142,3,-1.5,9,2024-07-24,IND,Kennedy,5
Siena/NYT,1142,3,-1.5,9,2024-07-24,GRE,Stein,0
Siena/NYT,1142,3,-1.5,9,2024-07-24,IND,West,0
Siena/NYT,1142,3,-1.5,9,2024-07-24,LIB,Oliver,0
SurveyMonkey,5265,2,0.2,9,2024-07-24,DEM,Harris,38
SurveyMonkey,5265,2,0.2,9,2024-07-24,REP,Trump,39
SurveyMonkey,5265,2,0.2,9,2024-07-24,IND,Kennedy,6
SurveyMonkey,5265,2,0.2,9,2024-07-24,IND,West,1
SurveyMonkey,5265,2,0.2,9,2024-07-24,GRE,Stein,1
Ipsos,1241,2.8,-0.9,9.5,2024-07-23,DEM,Harris,39
Ipsos,1241,2.8,-0.9,9.5,2024-07-23,REP,Trump,39
Ipsos,1018,2.8,-0.9,9.5,2024-07-23,DEM,Harris,44
Ipsos,1018,2.8,-0.9,9.5,2024-07-23,REP,Trump,42
Ipsos,1241,2.8,-0.9,9.5,2024-07-23,DEM,Harris,37
Ipsos,1241,2.8,-0.9,9.5,2024-07-23,REP,Trump,34
Ipsos,1241,2.8,-0.9,9.5,2024-07-23,IND,Kennedy,10
Ipsos,1018,2.8,-0.9,9.5,2024-07-23,DEM,Harris,42
Ipsos,1018,2.8,-0.9,9.5,2024-07-23,REP,Trump,38
Ipsos,1018,2.8,-0.9,9.5,2024-07-23,IND,Kennedy,8
RMG Research,2000,2.3,-0.4,5,2024-07-23,DEM,Harris,46
RMG Research,2000,2.3,-0.4,5,2024-07-23,REP,Trump,48
RMG Research,2000,2.3,-0.4,5,2024-07-23,IND,Kennedy,2
YouGov,1155,3,-1.1,9,2024-07-23,DEM,Harris,44
YouGov,1155,3,-1.1,9,2024-07-23,REP,Trump,46
YouGov,1155,3,-1.1,9,2024-07-23,IND,Kennedy,4
YouGov,1155,3,-1.1,9,2024-07-23,GRE,Stein,1
YouGov,1155,3,-1.1,9,2024-07-23,IND,West,0
YouGov,1435,3,-1.1,9,2024-07-23,DEM,Harris,41
YouGov,1435,3,-1.1,9,2024-07-23,REP,Trump,44
YouGov,1435,3,-1.1,9,2024-07-23,IND,Kennedy,5
YouGov,1435,3,-1.1,9,2024-07-23,IND,West,1
YouGov,1435,3,-1.1,9,2024-07-23,GRE,Stein,1
ActiVote,1000,NA,NA,8,2024-07-23,DEM,Harris,49.5
ActiVote,1000,NA,NA,8,2024-07-23,REP,Trump,50.5
Marist,1117,2.9,-0.9,7,2024-07-22,DEM,Harris,45
Marist,1117,2.9,-0.9,7,2024-07-22,REP,Trump,46
Marist,1117,2.9,-0.9,7,2024-07-22,DEM,Harris,42
Marist,1117,2.9,-0.9,7,2024-07-22,REP,Trump,42
Marist,1117,2.9,-0.9,7,2024-07-22,IND,Kennedy,7
Marist,1117,2.9,-0.9,7,2024-07-22,IND,West,1
Marist,1117,2.9,-0.9,7,2024-07-22,GRE,Stein,1
Marist,1117,2.9,-0.9,7,2024-07-22,LIB,Oliver,0
Morning Consult,4001,1.9,-0.3,3,2024-07-22,DEM,Harris,45
Morning Consult,4001,1.9,-0.3,3,2024-07-22,REP,Trump,47
YouGov,1178,3,-1.1,9,2024-07-22,DEM,Biden,41
YouGov,1178,3,-1.1,9,2024-07-22,REP,Trump,43
YouGov,1178,3,-1.1,9,2024-07-22,IND,Kennedy,5
YouGov,1178,3,-1.1,9,2024-07-22,IND,West,1
YouGov,1178,3,-1.1,9,2024-07-22,GRE,Stein,1
YouGov,1178,3,-1.1,9,2024-07-22,LIB,Oliver,0
YouGov,1115,3,-1.1,9,2024-07-22,DEM,Biden,45
YouGov,1115,3,-1.1,9,2024-07-22,REP,Trump,45
YouGov,1178,3,-1.1,9,2024-07-22,DEM,Harris,41
YouGov,1178,3,-1.1,9,2024-07-22,REP,Trump,43
YouGov,1178,3,-1.1,9,2024-07-22,IND,Kennedy,5
YouGov,1178,3,-1.1,9,2024-07-22,IND,West,1
YouGov,1178,3,-1.1,9,2024-07-22,GRE,Stein,1
YouGov,1178,3,-1.1,9,2024-07-22,LIB,Oliver,1
YouGov,1178,3,-1.1,9,2024-07-22,DEM,Harris,46
YouGov,1178,3,-1.1,9,2024-07-22,REP,Trump,46
YouGov,1178,3,-1.1,9,2024-07-22,DEM,Newsom,40
YouGov,1178,3,-1.1,9,2024-07-22,REP,Trump,46
YouGov,1178,3,-1.1,9,2024-07-22,DEM,Whitmer,41
YouGov,1178,3,-1.1,9,2024-07-22,REP,Trump,46
YouGov,1178,3,-1.1,9,2024-07-22,DEM,Shapiro,39
YouGov,1178,3,-1.1,9,2024-07-22,REP,Trump,46
SoCal Research,800,NA,NA,8,2024-07-21,DEM,Harris,43
SoCal Research,800,NA,NA,8,2024-07-21,REP,Trump,51
SoCal Research,800,NA,NA,8,2024-07-21,DEM,Harris,37
SoCal Research,800,NA,NA,8,2024-07-21,REP,Trump,43
SoCal Research,800,NA,NA,8,2024-07-21,LIB,Oliver,4
SoCal Research,800,NA,NA,8,2024-07-21,GRE,Stein,3
SoCal Research,800,NA,NA,8,2024-07-21,IND,Kennedy,9
Echelon Insights,982,2.7,-0.8,9,2024-07-21,DEM,Harris,47
Echelon Insights,982,2.7,-0.8,9,2024-07-21,REP,Trump,49
Echelon Insights,982,2.7,-0.8,9,2024-07-21,DEM,Biden,49
Echelon Insights,982,2.7,-0.8,9,2024-07-21,REP,Trump,48
Echelon Insights,982,2.7,-0.8,9,2024-07-21,DEM,Biden,42
Echelon Insights,982,2.7,-0.8,9,2024-07-21,REP,Trump,43
Echelon Insights,982,2.7,-0.8,9,2024-07-21,IND,Kennedy,10
Echelon Insights,982,2.7,-0.8,9,2024-07-21,IND,West,1
Echelon Insights,982,2.7,-0.8,9,2024-07-21,GRE,Stein,0
Echelon Insights,982,2.7,-0.8,9,2024-07-21,LIB,Oliver,0
Echelon Insights,982,2.7,-0.8,9,2024-07-21,DEM,Newsom,43
Echelon Insights,982,2.7,-0.8,9,2024-07-21,REP,Trump,49
Echelon Insights,982,2.7,-0.8,9,2024-07-21,DEM,Buttigieg,46
Echelon Insights,982,2.7,-0.8,9,2024-07-21,REP,Trump,48
Echelon Insights,982,2.7,-0.8,9,2024-07-21,DEM,Whitmer,43
Echelon Insights,982,2.7,-0.8,9,2024-07-21,REP,Trump,50
HarrisX,2753,1.5,-0.1,6,2024-07-21,DEM,Biden,47
HarrisX,2753,1.5,-0.1,6,2024-07-21,REP,Trump,53
HarrisX,2169,1.5,-0.1,6,2024-07-21,DEM,Biden,46
HarrisX,2169,1.5,-0.1,6,2024-07-21,REP,Trump,54
HarrisX,2753,1.5,-0.1,6,2024-07-21,DEM,Biden,37
HarrisX,2753,1.5,-0.1,6,2024-07-21,REP,Trump,46
HarrisX,2753,1.5,-0.1,6,2024-07-21,IND,Kennedy,17
HarrisX,2169,1.5,-0.1,6,2024-07-21,DEM,Biden,38
HarrisX,2169,1.5,-0.1,6,2024-07-21,REP,Trump,49
HarrisX,2169,1.5,-0.1,6,2024-07-21,IND,Kennedy,14
HarrisX,2753,1.5,-0.1,6,2024-07-21,DEM,Biden,37
HarrisX,2753,1.5,-0.1,6,2024-07-21,REP,Trump,46
HarrisX,2753,1.5,-0.1,6,2024-07-21,IND,Kennedy,15
HarrisX,2753,1.5,-0.1,6,2024-07-21,IND,West,2
HarrisX,2753,1.5,-0.1,6,2024-07-21,GRE,Stein,1
HarrisX,2169,1.5,-0.1,6,2024-07-21,DEM,Biden,38
HarrisX,2169,1.5,-0.1,6,2024-07-21,REP,Trump,48
HarrisX,2169,1.5,-0.1,6,2024-07-21,IND,Kennedy,12
HarrisX,2169,1.5,-0.1,6,2024-07-21,IND,West,2
HarrisX,2169,1.5,-0.1,6,2024-07-21,GRE,Stein,1
HarrisX,2753,1.5,-0.1,6,2024-07-21,DEM,Harris,47
HarrisX,2753,1.5,-0.1,6,2024-07-21,REP,Trump,53
HarrisX,2169,1.5,-0.1,6,2024-07-21,DEM,Harris,46
HarrisX,2169,1.5,-0.1,6,2024-07-21,REP,Trump,54
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,DEM,Biden,45
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,REP,Trump,48
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,DEM,Biden,39
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,REP,Trump,44
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,IND,Kennedy,8
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,IND,West,2
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,GRE,Stein,2
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,LIB,Oliver,1
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,DEM,Harris,47
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,REP,Trump,49
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,DEM,Harris,41
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,REP,Trump,45
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,IND,Kennedy,6
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,IND,West,1
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,GRE,Stein,2
Quinnipiac,1257,2.8,-0.5,9,2024-07-21,LIB,Oliver,1
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,DEM,Biden,39.8
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,REP,Trump,48.1
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,DEM,Biden,41.2
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,REP,Trump,48.9
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,DEM,Biden,35.5
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,REP,Trump,43
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,IND,Kennedy,11.2
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,DEM,Biden,36.6
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,REP,Trump,44.5
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,IND,Kennedy,10.8
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,DEM,Harris,42.6
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,REP,Trump,47.4
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,DEM,Harris,43.6
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,REP,Trump,48.9
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,DEM,Harris,38.2
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,REP,Trump,44.1
Florida Atlantic University/Mainstreet Research,780,NA,NA,6,2024-07-21,IND,Kennedy,10
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,DEM,Harris,39.3
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,REP,Trump,45.3
Florida Atlantic University/Mainstreet Research,711,NA,NA,6,2024-07-21,IND,Kennedy,8.8
Bullfinch,1030,NA,NA,4,2024-07-21,DEM,Biden,41
Bullfinch,1030,NA,NA,4,2024-07-21,REP,Trump,46
Bullfinch,1030,NA,NA,4,2024-07-21,DEM,Biden,35
Bullfinch,1030,NA,NA,4,2024-07-21,REP,Trump,40
Bullfinch,1030,NA,NA,4,2024-07-21,IND,Kennedy,11
Bullfinch,1030,NA,NA,4,2024-07-21,IND,West,2
Bullfinch,1030,NA,NA,4,2024-07-21,GRE,Stein,1
YouGov,2241,3,-1.1,9,2024-07-18,DEM,Biden,47
YouGov,2241,3,-1.1,9,2024-07-18,REP,Trump,52
YouGov,2240,3,-1.1,9,2024-07-18,DEM,Harris,48
YouGov,2240,3,-1.1,9,2024-07-18,REP,Trump,51
SoCal Research,800,NA,NA,8,2024-07-17,DEM,Biden,45
SoCal Research,800,NA,NA,8,2024-07-17,REP,Trump,51
SoCal Research,800,NA,NA,8,2024-07-17,DEM,Harris,44
SoCal Research,800,NA,NA,8,2024-07-17,REP,Trump,52
Morning Consult,9414,1.9,-0.3,3,2024-07-17,DEM,Biden,42
Morning Consult,9414,1.9,-0.3,3,2024-07-17,REP,Trump,46
RMG Research,2725,2.3,-0.4,5,2024-07-17,DEM,Biden,46
RMG Research,2725,2.3,-0.4,5,2024-07-17,REP,Trump,51
3W Insights,2402,NA,NA,3,2024-07-17,DEM,Biden,43
3W Insights,2402,NA,NA,3,2024-07-17,REP,Trump,47
Ipsos,992,2.8,-0.9,9.5,2024-07-16,DEM,Biden,41
Ipsos,992,2.8,-0.9,9.5,2024-07-16,REP,Trump,43
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,DEM,Biden,36
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,REP,Trump,39
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,DEM,Biden,34
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,REP,Trump,36
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,IND,Kennedy,11
Ipsos,992,2.8,-0.9,9.5,2024-07-16,DEM,Biden,39
Ipsos,992,2.8,-0.9,9.5,2024-07-16,REP,Trump,40
Ipsos,992,2.8,-0.9,9.5,2024-07-16,IND,Kennedy,11
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,DEM,Harris,39
Ipsos,1202,2.8,-0.9,9.5,2024-07-16,REP,Trump,40
Ipsos,992,2.8,-0.9,9.5,2024-07-16,DEM,Harris,44
Ipsos,992,2.8,-0.9,9.5,2024-07-16,REP,Trump,44
Emerson,2000,2.9,-1.1,7,2024-07-16,DEM,Biden,41.6
Emerson,2000,2.9,-1.1,7,2024-07-16,REP,Trump,46.2
Emerson,2000,2.9,-1.1,7,2024-07-16,DEM,Biden,37.8
Emerson,2000,2.9,-1.1,7,2024-07-16,REP,Trump,43.8
Emerson,2000,2.9,-1.1,7,2024-07-16,IND,Kennedy,6.6
Emerson,2000,2.9,-1.1,7,2024-07-16,IND,West,0.7
Emerson,2000,2.9,-1.1,7,2024-07-16,GRE,Stein,0.7
Emerson,2000,2.9,-1.1,7,2024-07-16,LIB,Oliver,0.4
Morning Consult,4000,1.9,-0.3,3,2024-07-16,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-07-16,REP,Trump,45
YouGov,1404,3,-1.1,9,2024-07-16,DEM,Biden,41
YouGov,1404,3,-1.1,9,2024-07-16,REP,Trump,43
YouGov,1404,3,-1.1,9,2024-07-16,IND,Kennedy,4
YouGov,1404,3,-1.1,9,2024-07-16,IND,West,1
YouGov,1404,3,-1.1,9,2024-07-16,GRE,Stein,1
YouGov,1404,3,-1.1,9,2024-07-16,DEM,Harris,39
YouGov,1404,3,-1.1,9,2024-07-16,REP,Trump,44
YouGov,1404,3,-1.1,9,2024-07-16,IND,Kennedy,5
YouGov,1404,3,-1.1,9,2024-07-16,GRE,Stein,2
YouGov,1404,3,-1.1,9,2024-07-16,IND,West,1
Morning Consult,2045,1.9,-0.3,3,2024-07-15,DEM,Biden,45
Morning Consult,2045,1.9,-0.3,3,2024-07-15,REP,Trump,46
Morning Consult,2045,1.9,-0.3,3,2024-07-15,DEM,Harris,45
Morning Consult,2045,1.9,-0.3,3,2024-07-15,REP,Trump,46
Redfield & Wilton Strategies,2621,1.8,0.4,9,2024-07-15,DEM,Biden,42
Redfield & Wilton Strategies,2621,1.8,0.4,9,2024-07-15,REP,Trump,43
Redfield & Wilton Strategies,2621,1.8,0.4,9,2024-07-15,IND,Kennedy,6
HarrisX,1918,1.5,-0.1,6,2024-07-15,DEM,Biden,49
HarrisX,1918,1.5,-0.1,6,2024-07-15,REP,Trump,51
HarrisX,1918,1.5,-0.1,6,2024-07-15,DEM,Biden,40
HarrisX,1918,1.5,-0.1,6,2024-07-15,REP,Trump,44
HarrisX,1918,1.5,-0.1,6,2024-07-15,IND,Kennedy,16
HarrisX,1918,1.5,-0.1,6,2024-07-15,DEM,Biden,39
HarrisX,1918,1.5,-0.1,6,2024-07-15,REP,Trump,43
HarrisX,1918,1.5,-0.1,6,2024-07-15,IND,Kennedy,13
HarrisX,1918,1.5,-0.1,6,2024-07-15,IND,West,2
HarrisX,1918,1.5,-0.1,6,2024-07-15,GRE,Stein,2
HarrisX,1918,1.5,-0.1,6,2024-07-15,DEM,Harris,48
HarrisX,1918,1.5,-0.1,6,2024-07-15,REP,Trump,52
Morning Consult,4000,1.9,-0.3,3,2024-07-15,DEM,Biden,42
Morning Consult,4000,1.9,-0.3,3,2024-07-15,REP,Trump,45
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,DEM,Biden,43
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,REP,Trump,44
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,DEM,Harris,42
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,REP,Trump,45
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,DEM,M. Obama,45
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,REP,Trump,45
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,DEM,Newsom,35
SurveyUSA,1098,2.8,-1.3,8,2024-07-15,REP,Trump,46
ActiVote,1000,NA,NA,5,2024-07-15,DEM,Biden,49.5
ActiVote,1000,NA,NA,5,2024-07-15,REP,Trump,50.5
ActiVote,1000,NA,NA,5,2024-07-15,DEM,Biden,41.4
ActiVote,1000,NA,NA,5,2024-07-15,REP,Trump,43.4
ActiVote,1000,NA,NA,5,2024-07-15,IND,Kennedy,15.1
3W Insights,2426,NA,NA,3,2024-07-14,DEM,Biden,42.8
3W Insights,2426,NA,NA,3,2024-07-14,REP,Trump,46.5
